sonaID,EnglishDominant,EnglishNative,languagelist,AofExposure,Gender,Age,SLH
37555,No,No,"Japanese, English","0, 12",female,20,No
37558,No,No,"English, Korean, Mandarin Chinese","11, 0, 14",female,18,No
37210,Yes,Yes,"Korean, English, French, Mandarin, Indonesian","0, 3, 9, 3, 5",Female,18,No
37564,Yes,Yes,"English, French, Japanese, French","0, 3, 18, 3",Male,23,No
37144,Yes,Yes,"English, French","0, 3",Female,18,"Yes, please specify the disorder or disability:"
37357,Yes,Yes,"English, French (did not excel in this), Spanish (currently learning)","0, 17, 24",Female,24,No
37567,Yes,Yes,"English, French, Spanish","0, 3, 24",female,24,No
37552,Yes,No,"English, Mandarin, French","0, 0, 0",Female,18,No
37195,No,No,"English, Farsi, Arabic, Spanish","0, 0, 9, 16",Male,21,No
37579,Yes,Yes,"English, Vietnamese, Cantonese, Japanese, French","0=0, 0, 0, 16, 9",Female,19,No
32095,Yes,Yes,"English, French, German","0, 10, 18",Female,19,No
26449,Yes,Yes,"English (school, friends, generally all environments except home), Serbian (at home, with family/friends)","2, 0",Female,21,No
37585,Yes,Yes,"English, Portuguese","0, 0",female,18,No
37570,Yes,Yes,"English, Tagalog, French","0, 0, 8",Female,19,No
37591,Yes,Yes,English,0,Female,19,No
37594,Yes,Yes,"English, French","0, 3",Male,20,No
37270,Yes,Yes,"English American (native), Japanese (fluent), Spanish (studies), Tagalog (exposed to but don't speak)","0, 0, 12, 0",female,20,No
37597,Yes,Yes,"English, Japanese, French","0, 0, 0",Female,29,No
37549,Yes,Yes,"English, Japanese, French","0, 0, 9",Female,19,No
37393,Yes,No,"Farsi, French","0, 0",Female,18,No
37216,No,No,"Mandarin, English, Japanese, Shanghainese","0, 2, 14, 0",Female,15,No
37576,Yes,Yes,"English, French, Urdu, Sindhi","0, 0, 0, 0",Male,18,No
37609,Yes,Yes,"English, French","0, 9",Female,18,No
16984,Yes,Yes,"English, Spanish, Ukrainian, German","0, 21, 2, 22",female,25,No
25123,No,No,"Korean, English","0, 0",male,25,No
37474,Yes,No,"Mandarin, Englsih, German, Spanish","0, 0, 0, 0",female,21,No
37588,No,Yes,"English, Korean, Japanese, French","1, 0, 16, 10",Female,20,No
37618,Yes,Yes,"Hindi, Punjabi, French, English","0, 0, 13, 0",Woman,18,No
37282,Yes,Yes,"English, Spanish","0, 10",Male,21,No
37165,Yes,Yes,"english, french, spanish, italian","0, 12, 15, 18",female,18,No
37252,Yes,Yes,"English, Hindi, Punjabi, Spanish","0, 0, 13, 15",Female,18,No
37630,Yes,No,"English, Mandarin, French","0, 0, 6",Female,18,No
37621,Yes,Yes,"English, Spanish, French, Korean, Icelandic, Mandarin","0, 11, 14, 19, 19, 7",Female,19,No
36952,No,No,"English, Mandarin","4, 0",female,19,No
37135,Yes,Yes,"English, Farsi, Mandarin","0, 0, 13",Woman,19,No
37636,Yes,Yes,"English, French, ASL","0, 12, 18",Female,19,No
37273,Yes,No,"Mandarin, English","0, 5",Male,19,No
37303,Yes,Yes,"English, Punjabi","0, 0",Male,19,No
37540,Yes,Yes,"English, Cantonese, Mandarin","0, 0, 7",female,19,No
37186,Yes,Yes,"English - natively, Mandarin - natively, Japanese - learned","5, 0, 11",female,21,No
37642,No,No,"France French, Moroccan Arabic, Spanish, English, Italian, Portugese, Quebec French","0, 0, 7, 14, 18, 15, 0",female,20,No
37645,Yes,Yes,"English, Cantonese, Mandarin, Japanese, Korean","0, 0, 7, 4, 10",Female,21,No
37651,No,No,"English, Hindi, Punjabi, French","5, 0, 0, 21",Female,23,No
37411,Yes,Yes,"English, Cantonese, Mandarin, Korean, Japanese","4, 0, 6, 21, 15",female,24,No
37654,Yes,Yes,English,0,Female,19,No
37657,Yes,No,"Mandarin, English","0, 5",female,28,No
37105,Yes,Yes,"English, Cantonese, Mandarin, French","5, 0, 8, 12",Female,22,No
37174,Yes,No,"English, Mandarin","0, 0",Woman,18,No
37627,Yes,Yes,"Cantonese, Canadian French","0, 10",Woman,20,No
37141,Yes,Yes,"English, Japanese, French","0, 0, 12",Male,18,No
37663,Yes,No,"English, Mandarin","10, 0",female,19,No
37015,Yes,Yes,"English, French, Japanese","0, 5, 15",Male,18,No
36994,Yes,Yes,"English, French","0, 13",Male,20,No
37669,No,Yes,"Portuguese, English, German, Spanish, Russian","0, 10, 3, 6, 0",Female,19,No
37072,Yes,Yes,"English, Filipino, Tagalog, Philippine Fookien, Mandarin, French, Spanish","0, 0, 0, 0, 4, 10, 21",Heterosexual Male,22,No
37471,Yes,Yes,"English, Cantonese, Mandarin","0, 0, 0",Male,20,No
37498,Yes,Yes,"English, Tagalog, German, Spanish, French, Latin, Japanese, Korean","0, 0, 17, 15, 10, 16, 15, 19",Female,20,No
37672,Yes,Yes,"Russian, French, Swedish, German, Tatar, Latin","0, 14, 17, 14, 18, 12",Female,19,No
37675,No,No,"English, French, German","0, 5, 18",Female,18,No
37678,Yes,Yes,"Mandarin, Spanish","1, 14",Female,19,No
37681,Yes,Yes,"English, French","0, 6",Female,18,No
37684,Yes,Yes,"English, Cantonese, Mandarin","0, 0, 7",Female,19,No
37687,Yes,Yes,"English, Cantonese, Mandarin, French","0, 0, 6, 13",Male,19,No
37690,Yes,Yes,"English, Arabic (MSA), Arabic (Egyptian), French","1, 3, 0, 7",Male,19,No
37327,Yes,No,"English, Bengali","0, 0",NA,NA,No
26932,Yes,Yes,"English, Hindi, Marathi, Konkani, Spanish, Italian, Gujurati, Punjabi","0, 0, 0, 0, 15, 19, 0, 0",Male,20,"Yes, please specify the disorder or disability:"
37699,Yes,Yes,"Urdu, Spanish","0, 6",Female,18,No
37711,Yes,Yes,"English, French","0, 8",Female,24,No
37702,Yes,Yes,"Punjabi, Hindi, Urdu, French, Norwegian","0, 0, 0, 9, 15",Female,19,No
37717,Yes,Yes,"English, Spanish, Filipino","0, 15, 18",Woman,19,No
37720,Yes,Yes,"English, French, Spanish","0, 5, 15",Female,21,No
37723,Yes,Yes,"English, Tagalog, French","2, 5, 5","Male, Straight",20,No
37726,Yes,Yes,"English, French, Korean","0, 9, 14",nonbinary-male,18,No
37729,Yes,Yes,"American English, Canadian French","0, 5",male,17,No
37732,Yes,Yes,"English, French, Mandarin","3, 5, 1",Male,18,No
37735,Yes,Yes,"English, Mandarin, French","5, 0, 10",female,18,No
37738,Yes,Yes,"Hokkien, Tagalog, Mandarin, Cantonese, English","0, 0, 0, 0",Male,21,No
37744,No,No,"English, French, Tagalog","0, 13, 0",female,22,No
34060,No,Yes,"Tagalog, Filipino, English","0, 0, 0",Female,30,No
37747,Yes,Yes,"American English, Spanish, French (Quebec)","0, 18, 9",female,19,No
37750,Yes,Yes,"English, French, Cantonese, Japanese","0, 14, 0, 0",Female,19,No
34195,Yes,Yes,"English, Tagalog","0, 0",Female,20,No
37753,Yes,Yes,"English, French, Portugese","0, 4, 13",Male,18,No
37006,Yes,Yes,"English, French, Korean","4, 8, 0",Female,20,No
37093,Yes,Yes,"English, Cantonese, Spanish, Mandarin, French","3, 0, 14, 5, 9",Preferred not to answer,18,No
37024,Yes,No,"English, Shanghainese, French, Mandarin, Japanese","0, 0, 10, 6, 17",male,English,No
37561,No,No,"English, Bahasa Indonesia, German, Arabic, Javanese","4, 0, 15, 6, 12",Male,18,No
37624,Yes,Yes,"English, Romanian, French, Spanish","0, 0, 10, 14",Female,18,No
37258,No,No,"Spanish, English, Italian, French","0, 10, 16, 12",Male,22,No
37762,Yes,No,"English, Hindi, French, Spanish","2, 2, 14, 17",female,19,No
37771,No,No,"Indonesian, English, Mandarin, Hokkien, Japanese, Korean, French","0, 0, 0, 0, 8, 12, 15",Female,18,No
37765,Yes,Yes,"English, French, German","1, 10, 18",Female,19,No
37462,No,No,"Mandarin, English, Cantonese","0, 12, 18",female,22,No
37774,Yes,Yes,"English, German, Spanish, French","0, 0, 15, 6",Female,19,No
36961,Yes,Yes,"Canadian English, French, Singaporean English","0, 10, 19",Female,24,No
37786,Yes,No,"Indonesian, English, Sundanese, Arabic","0, 5, 9, 9",Female,18,No
37789,Yes,Yes,"English, Modern Greek, Spanish","0, 0, 10",Woman,18,No
36958,Yes,Yes,"English, Korean","0, 0",F,18,No
37792,Yes,Yes,"English, French","0, 10",Female,18,No
37228,Yes,Yes,"English (native; fluent), Spanish (native; fluent), French (learned; B1 proficiency), Italian (learned; A1-2 proficiency), ASL (learned; >A1 proficiency)","04-Mar, 0, 12-Nov, 16, 17",Cis-Gender Female,19,No
37795,Yes,Yes,Canadian English,0,Male,19,No
37798,Yes,Yes,"English, French, Italian","0, 4, 17",Female,18,No
37801,Yes,Yes,"English, French, Chinese (Cantonese), Spanish","0, 0, 0, 18",F,18,No
37222,Yes,Yes,"English, French, Mandarin, Spanish, Italian, Bahasa Indonesia","0, 9, 4, 19, 18, 1",Female,19,No
37804,Yes,No,"Canadian English, Quebecois French, Korean, American Sign Language","4, 10, 0, 7",Female she/her,18,No
37807,Yes,Yes,English,0,female,19,No
37810,Yes,Yes,"English, French","0, 0",Female,18,No
37813,No,No,"French (native language), Spanish (native language), English (learned at school and by self-study)","0, 0, 11",Women,18,No
37660,Yes,Yes,"English, French, Spanish","0, 11, 14",Female,18,No
37777,Yes,Yes,"English, French","0, 9",Female,18,No
37816,Yes,Yes,"French, Korean, Mandarin, Japanese","5, 2, 2, 20",Female,20,No
37828,Yes,Yes,"Korean, French, English, Japanese","0, 0, 0, 0",female,21,No
37825,Yes,No,"Nepali, Hindi, English, French","0, 8, 8, 10",Female,19,No
37708,Yes,Yes,"English, French, Japanese","0, 6, 21",M,22,No
37834,Yes,Yes,"English, Malayalam, Spanish","0, 0, 0",Female,18,No
37837,Yes,Yes,"English, Konkani, Hindi, French","0, 0, 0, 10",Female,18 (turning 19),No
37822,Yes,Yes,"French, Portuguese","10, 0",cisgender woman,18,No
37021,Yes,Yes,"English, Irish, French, Turkish","0, 0, 12, 0",Male,20,No
37846,Yes,Yes,"English, Mandarin","0, 0",male,18,No
36751,No,No,"Spanish, English","0, 6",female,34,No
37849,Yes,Yes,"English, Spanish, Korean, American Sign Language","0, 14, 17, 0",Female,19,No
37612,Yes,No,"English, Cantonese, Mandarin","0, 0, 3",Female,18,No
37843,No,No,"Korean, English","0, 7",Female,20,No
37858,Yes,Yes,English,0,female,18,No
37861,Yes,Yes,"English, French, Tagalog","0, 11, 0",Woman,20,No
37864,Yes,Yes,"English, Hindi, Gujarati, french","1, 5, 12, 7",Female,19,No
37855,No,No,"Javanese, Indonesian, English, Spanish","0, 0, 10, 16",Male,18,No
37867,Yes,Yes,"English, German","0, 0",female,18,No
37003,Yes,Yes,"English, Japanese","0, 0",Female,18,No
27637,Yes,Yes,"English, French, Japanese, Mandarin, Cantonese","0, 9, 18, 14, 0",Female,20,No
37198,No,No,"Japanese, English, Korean","0, 0, 0",female,21,No
37870,Yes,No,"English, Tagalog, French","0, 0, 11",Female,22,No
32239,Yes,No,"English, Arabic, Hebrew","7, 0, 7",NA,NA,No
37168,No,No,"Farsi - Native language, English- Educational","0, 0",Female,23,No
37876,Yes,No,"English, French, Mauritian Creole, Hindi","5, 4, 1, 15",Female,23,No
37891,Yes,Yes,"English, Korean, Japanese, Mandarin, French, Spanish","0, 0, 18, 14, 12, 9",Female,18,No
37879,Yes,Yes,"English, French","0, 14",Female,18,No
37873,No,No,"Japanese, English","0, 11",female,19,No
37888,Yes,Yes,"English, Mongolian, Japanese","5, 0, 0",M,19,No
37885,Yes,Yes,"English, Mandarin, Spanish, French, Dutch","0, 5, 1, 5, 8",woman,18,No
37894,No,Yes,"Arabic (Egyptian Dialect), German, English (Canadian Dialect), Spanish","0, 8, 0, 17",She/her,19,No
25999,Yes,Yes,"English, French, Illocano, Tagalog","0, 13, 0, 0",Female,22,No
37882,No,Yes,"Cantonese, English, French, Japanese","0, 3, 12, 16",Female,18,No
37666,Yes,No,"English, Cantonese, Japanese, French, Mandarin","4, 0, 14, 12, 8",Male,18,No
37900,Yes,Yes,"English, Cantonese, Mandarin, French","5, 0, 8, 12",Female,23,No
37897,Yes,Yes,"English from birth, Hebrew from Kindergarten-Grade 6 (very little knowledge now), Spanish grades 7-9 and first year university (little knowledge)","0, 5, 13",Female,19,No
37903,Yes,Yes,"French, English","14, 0",male,20,No
37615,Yes,Yes,"English, French, German, Kiswahili, Luganda, Runyankole, Luo, Arabic, Lugbara","0, 8, 13, 16, 0, 0, 14, 15, 18",F,22,No
37606,Yes,Yes,"English, Vietnamese, French, Korean, Japanese","1, 1, 5, 13, 13",Female,18,No
26005,NA,NA,,,NA,NA,NA
37399,No,Yes,"English, Greek, French, Spanish","4, 1, 8, 20",female,20,No
37633,Yes,Yes,"Bengali, English, Hindi","0, 0, 0",Female,20,No
31546,Yes,Yes,"English, Punjabi, French","0, 0, 13",Female,20,No
37933,Yes,Yes,"English, Mandarin, Latin","0, 0, 10",female,15,No
28975,Yes,No,"Ilocano, Tagalog, English, Spanish","0, 0, 4, 15",Female,20,No
37936,Yes,No,"Enlgish, Cantonese, Mandarin","4, 0, 8",Male,20,No
37918,Yes,No,"Cantonese, Mandarin, English","0, 5, 2",Female,18,No
37939,No,No,"Hindi, English","1, 0",Female,18,No
37111,No,No,"Mandarin, English","0, 6",Male,20,No
37942,Yes,Yes,English,2,Male,24,No
36997,Yes,Yes,"English, French","0, 7",Female,19,No
37945,Yes,No,"Vietnamese, English, Japanese, Mandarin","0, 2, 12, 14",Female,17,No
37954,Yes,Yes,"English, Catnonese, Mandarin, French","0, 0, 0, 10",Male,21,No
28441,No,No,"Mandarin, English, Japanese, Cantonese, Spanish, French","0, 8, 11, 0, 18, 19",female,21,No
37957,Yes,Yes,"English, Punjabi","0, 0",Male,19,No
37960,Yes,Yes,"English, Tagalog, French","0, 0, 10",Female,18,No
37966,No,Yes,"English, Punjabi","0, 0",male,20,No
31432,Yes,Yes,"English, Spanish, Italian, French, German, Mandarin, Cantonese, Hungarian","0, 5, 18, 18, 18, 0, 0, 0",Non-binary,19,No
37489,Yes,Yes,"English, Ilocano, Tagalog","0, 0, 0",Female,19,No
37969,Yes,No,"Korean, English, French","0, 5, 12",Male,18,No
37648,Yes,Yes,"English, Hindi, Spanish, German","0, 0, 11, 0",Female,19,No
37975,Yes,Yes,"English, Cantonese, Mandrain, French","0, 0, 0, 0",Female,18,No
37045,Yes,Yes,"English, French","0, 9",male,19,No
37978,Yes,Yes,"English - native, French - school, Punjabi - school, family, Hindi - family, exposure, Portugese - self-study (beginner)","0, 5, 0, 0, 18",non-binary,18,No
37981,Yes,Yes,"English, French (Quebec)","0, 5",Male,18,No
37984,Yes,Yes,"English, French, Spanish, Turkish, Nepali","0, 5, 7, 14, 19",Male,23,NA
37123,Yes,Yes,"English, Sinhala, French, Japanese, Korean, Tagalog","0, 6, 10, 16, 15, 16",Female,19,No
37987,No,No,"English, Persian/Farsi, Turkish, Spanish, French","6, 0, 5, 4, 15",female,19,No
37342,No,Yes,"English, French","0, 8",Female,21,No
37990,Yes,Yes,"English, French","0, 12",Female,18,No
37993,No,No,"Cantonese, Mandarin, English","20, 0, 13",Man,22,No
36979,No,No,"Bangla, English, Hindi, Urdu, Arabic","0, 5, 6, 8, 5",Male,21,No
38002,No,No,"cantonese, English, mandarin","1, 4, 10",female,18,No
37756,Yes,No,"english, mandarin, french, japanese","6, 0, 11, 17",Male,18,No
38005,Yes,Yes,"English, Urdu, Punjabi, Hindi, Arabic, French","0, 0, 0, 0, 12, 10",male,22,No
38008,Yes,Yes,"English, Gujarati","0, 0",Male,22,No
38011,Yes,Yes,"English, Arabic","5, 0",female,19,No
23557,Yes,Yes,"English, Cantonese, Mandarin","0, 0, 8",Female,21,No
37951,Yes,Yes,"English, German (Hochdeutsch), French (France)","0, 0, 13",Male,19,No
35779,No,Yes,"spanish, English, French","2, 6, 6",female,21,No
37705,Yes,Yes,"English, Tagalog, Hokkien, Mandarin, French, Korean, Latin, German, Russian, Old English","0, 0, 0, 3, 13, 10, 17, 18, 19, 20",NA,20,No
37033,Yes,Yes,"english, tagalog","0, 0",female,20,No
38020,Yes,No,Mandarin,0,Male,18,No
38023,Yes,Yes,"English, Punjabi, French","0, 0, 15",Male,18,No
38032,Yes,Yes,"English, Telugu, Tamil, Hindi, Spanish","0, 0, 0, 4, 14",Female,20,No
38035,Yes,Yes,"English, Cantonese, Mandarin, French","0, 0, 7, 10",female,18,No
37243,Yes,No,"English, Hindi, Marathi, Gujarati, kutchi, French","0, 0, 4, 4, 0, 16",Female,19,No
38041,Yes,No,"English, Arabic, French","7, 0, 16",female,20,No
38026,Yes,Yes,"English, Mandarin, French","6, 0, 10",Male,18,No
37132,Yes,Yes,english,0,men,19,No
33868,Yes,No,"Mandarin, English, Korean, French","0, 4, 18, 19",F,20,No
38047,Yes,Yes,"English, French, German, Esperanto","0, 9, 17, 12",Woman,18,No
38044,Yes,No,"Thai, Mandarin, Japanese, Taechew, Cantonese","0, 6, 15, 0, 0",Cis male,18,No
38050,No,NA,"Mandarin, Cantonese, English, French","0, 20, 4, 15",female,20,No
38053,Yes,Yes,"English, Hindi, Spanish, Arabic","0, 0, 18, 10",Female,21,No
37096,Yes,Yes,"English, French, Spanish, Japanese","0, 8, 14, 15",Non-binary,20,No
38059,Yes,Yes,"English, Somali, French (Canadian), Spanish","0, 0, 0, 0",Female,18,No
38062,Yes,Yes,"English, French, Russian","0, 5, 20",woman,20,No
38068,Yes,Yes,"English, French","0, 5",Female,19,No
38071,Yes,Yes,"English, French, Spanish","0, 4, 14",Male,19,No
37042,Yes,Yes,"English, French, Italian","0, 13, 17",Female,19,No
38065,Yes,No,"Cantonese, English, Mandarin, Korean, French","0, 2, 2, 16, 10",Woman,18,No
37237,Yes,Yes,"French, German, English","6, 18, 0",female,18,No
37573,Yes,Yes,"English, Hindi, French (educational), Russian (educational), Punjabi","0, 0, 9, 21, 0",Female,22,No
38074,Yes,Yes,"English, Punjabi","0, 0",Male,19,No
28309,Yes,Yes,"English, Serbian, Spanish, French, Greek","0, 0, 17, 10, 0",Female,20,No
37099,Yes,Yes,"English, Spanish","0, 4",Female,18,No
37696,Yes,No,"Mandarin, Cantonese, French, English, Korean","0, 0, 14, 6, 14",f,21,No
37246,Yes,Yes,"English, Dinka","0, 0",women,18,NA
38080,No,No,"Indonesia, English, Javanese, French","0, 5, 5, 15",Male,19,No
37783,Yes,Yes,"English, Spanish (School), Quebecqois French (School), German (Learning currently)","0, 15, 12, 19",female,19,No
37300,Yes,Yes,"English, French, Spanish","0, 7, 15",Female,19,No
23764,Yes,Yes,"English, Tamil, French","0, 0, 7",Male,27,No
37768,Yes,Yes,"English, Filipino, French","0, 0, 13",Female,18,No
37915,Yes,Yes,"English, Japanese, Mandarin, Korean","6, 0, 9, 16",Female,19,No
38083,No,No,"Mandarin, English","0, 5",Female,19,No
38086,Yes,No,"Russian, Canadian English, Canadian French, Spanish, Hebrew","0, 4, 11, 14, 0",Male,18,No
37066,Yes,Yes,"English, French","0, 7",female,19,No
35047,Yes,Yes,"English, French","0, 7",female,19,No
38089,Yes,Yes,"English, Spanish","0, 10",Male,21,"Yes, please specify the disorder or disability:"
38092,Yes,No,"English, Spanish, French","4, 0, 11",female,18,No
38056,Yes,No,"English, Filipino","0, 0",Female,20,No
38107,Yes,Yes,"English, Croatian","3, 3",he/him,20,No
38110,Yes,Yes,"English, French","0, 0",Female,19,No
38098,Yes,Yes,English,0,female,19,No
38113,No,No,"Mandarin, English, Japanese, Cantonese","0, 15, 21, 5",male,22,No
38116,Yes,Yes,"English, Mandarin","0, 0",female,18,No
38122,Yes,Yes,"English, French","0, 0",Female,19,No
38119,Yes,Yes,"English, Mandarin","0, 0",Male,19,No
38128,Yes,Yes,"Spanish (Native), French (Educational since very young age), English (Native)","0, 3, 0",Male,18,No
37129,Yes,Yes,"English, Filipino, Japanese","0, 0, 0",Male,22,No
37537,Yes,No,"Korean (seoul dialect), English (canadian), Spanish","0, 7, 14",Male,18,No
37180,Yes,Yes,"English, Mandarin, Spanish","3, 0, 16",Female,20,No
38131,Yes,Yes,"English (Native), French (Educational), High German (Educational), Scottish Gaelic (Self study), Anishnaabemowin (Limited self study)","0, 9, 18, 18, 17",Woman,18,No
38140,Yes,Yes,English,0,Female,18,No
32023,Yes,Yes,"Georgian, Russian, English, Hebrew","0, 0, 0, 0",female,21,No
38143,Yes,Yes,"English, Mandarin, French","0, 0, 0",Male,18,No
38146,Yes,Yes,"English, French","1, 8",Female,18,No
38152,Yes,Yes,"English, Mandarin, Japanese","3, 0, 16",Female,18,No
38155,Yes,No,"English, Tamil, Hindi, Arabic, Malayalam","0, 0",Male,19,No
37534,Yes,Yes,"English, Spanish, French, Tagalog","0, 18, 6, 0",Female,20,No
38167,No,Yes,"English, Spanish","0, 9",female,19,No
38170,Yes,Yes,"English, Korean","1, 0",Female,19,No
38173,Yes,No,"Vietnamese, English, Mandarin, Spanish, French","0, 0, 16, 19, 19",Female,21,No
38176,Yes,No,"English, Spanish, French","10, 0, 6",Female,18,No
38179,Yes,Yes,English,0,male,21,No
38182,Yes,Yes,English,0,Male,21,No
37972,Yes,No,"Cantonese, English, French, Mandarin","0, 0, 0, 0",Female,19,No
37501,Yes,Yes,"French, Spanish, Japanese","8, 12, 18",Male,20,No
25759,Yes,Yes,"English, Canadian French","0, 5",Male,22,No
37384,Yes,Yes,"English, German, French","0, 1, 8",Female,18,No
37036,Yes,Yes,"English, Mandarin, Hakka (dialect of Mandarin), French","6, 0, 0, 11",Woman,19,No
38197,No,No,"American English, Japanese","0, 4",Female,18,No
38194,No,No,"English, French, German","13, 0, 0",Woman,20,No
38203,No,No,"Mandarin, English","0, 15",male,25,No
34288,Yes,Yes,"English, Korean, French, Spanish","0, 0, 0, 0",Female,20,No
29179,Yes,Yes,"English, Spanish","0, 6",Female,20,No
38206,Yes,Yes,"English, French, Cantonese, Korean","0, 0, 0, 0",female,18,No
37360,Yes,Yes,"English, Spanish, French, Italian","0, 0, 6, 18",female,19,No
38209,Yes,Yes,"English, French, Spanish, Cantonese","0, 10, 15, 0",female,18,No
34159,Yes,Yes,"English, Cantonese, French, Mandarin, Russian, Old English, Japanese","0, 0, 8, 25, 22, 25, 12",female,32,No
38215,Yes,Yes,"English, Hindi, Marathi, Punjabi, Tamil, Sanskrit, Malayalam, Nepali, Spanish, Bengali","5, 0, 0, 12, 9, 12, 9, 3, 16, 12",female,19,No
38221,Yes,Yes,"English, Korean","0, 0",Male,19,No
29929,Yes,Yes,"Punjabi, Hindi, Urdu, English","0, 7, 7, 6",Female,22,No
38224,Yes,Yes,English,1,male,23,"Yes, please specify the disorder or disability:"
38227,Yes,Yes,"English, Tagalog, French","0, 0, 6",Male,19,No
38218,No,No,"Arabic, Turkish, English","0, 17, 7",Female,20,No
38230,Yes,Yes,English,0,Female,19,No
38233,Yes,Yes,"English (native), Spanish (native), Korean (educational)","0, 0, 19",female,19,No
37231,Yes,Yes,"Mandarin (natively), Shanghai Dialect of Mandarin (exposed to as a child), French (educational)","0, 0, 12",Male,18,No
38236,Yes,Yes,"Mandarin, French, Taiwanese Hokkien","0, 12, 0",male,18,No
23230,Yes,No,"English, Mandarin","0, 0",Male,22,No
38239,Yes,Yes,"English, Cantonese","5, 0",NA,NA,No
38242,Yes,No,"English, Mandarin","5, 0",Male,18,No
22783,Yes,No,"Hindi, English, Sanskrit","0, 6, 11",Male,22,No
38149,Yes,Yes,English,0,Male,27,No
38251,Yes,Yes,"English, Guajarati, Hindi, French, Punjabi","0, 0, 0, 0, 0",Male,19,No
22972,No,No,"Hindi, English","0, 0",Female,22,No
37741,Yes,Yes,"English, French, Spanish","0, 10, 14",Female,18,No
38254,Yes,Yes,"English, French, Cantonese, Mandarin","6, 13, 0, 0",Male,20,No
38257,Yes,Yes,"English, Korean, French","0, 0, 0",Male,18,No
37126,Yes,Yes,"English, French","0, 5",Man,19,No
38260,No,No,"Mandarin, English","0, 5",female,20,No
37639,Yes,Yes,"English, French, Mandarin","0, 5, 0",female,18,No
38263,Yes,Yes,"Cantonese, French","0, 12",female,18,No
38248,No,No,"English, French","0, 7",female,19,No
37948,Yes,Yes,"Bangla, Hindhi, English","4, 12, 5",Male,19,No
38014,Yes,Yes,"English, Sinhalese, French, Arabic, Spanish","1, 1, 6, 6, 12",female,19,No
27484,Yes,Yes,"Cantonese, Mandarin, English","0, 0, 0",female,20,No
21061,Yes,Yes,"English, Serbian","0, 0",female,22,No
36157,Yes,Yes,"English, Cantonese","0, 0",Male,18,No
38278,Yes,Yes,"English, French, Spanish","0, 0, 22",FEMALE,23,No
38281,Yes,Yes,"English, Cantonese, Mandarin, Japanese","0, 0, 0, 0",Female,22,No
38095,Yes,Yes,"English, Korean, French, Japanese","0, 0, 9, 6",Female,19,No
37369,Yes,Yes,"English, French, Tagalog","0, 5, 5",Female,21,No
37930,Yes,Yes,"English, Korean, Spanish","1, 0, 16",Woman,21,No
38290,No,No,"English, Spanish","0, 14",Male,21,No
26326,Yes,Yes,English,0,F,27,No
38293,Yes,Yes,"English, Mandarin, Cantonese, French, Spanish","0, 5, 7, 3, 7",Male,18,No
38296,Yes,Yes,"English, Cantonese","0, 0",Male,21,No
38305,No,Yes,"English, Turkish, Spanish","5, 0, 9",woman,18,No
38308,Yes,Yes,"English, Cantonese","3, 0",Male,20,No
38311,Yes,Yes,"English, French, Korean","0, 0, 0",Woman,19,No
38287,Yes,Yes,"English, Punjabi, Hindi, French","0, 0, 0, 10",Female,21,No
38269,Yes,Yes,"Canadian English, Italian",0,Male,23,No
38317,No,No,"Cantonese, Mandarin, English","0, 3, 3",Female,19,No
38314,Yes,Yes,"English, Vietnamese, French, Spanish, ASL","1, 1, 11, 20, 21",Female,21,No
38320,Yes,Yes,"Indian English (with hints of British English), Hindi, French, Telugu","1, 1, 18, 10",Male,19,No
37852,No,No,"Indonesian, English, Korean","0, 5, 15",Female,18,No
23527,Yes,Yes,"English, Tamil, French","0, 0, 10",female,22,No
37906,Yes,Yes,"English, Cantonese, Mandarin, German","6, 0, 6, 18",male,20,No
38161,No,No,"English, Vietnamese, Japanese, Korean, Mandarin, French, Cantonese","6, 0, 14, 13, 19, 15, 6",Female,20,No
37912,Yes,Yes,"English, French, Mandarin, Italian, German, Latin","0, 4, 0, 8, 8, 8",Woman,18,No
38323,Yes,Yes,"English, Mandarin, French","7, 0, 13",Female,22,No
38332,Yes,Yes,"Cantonese, Mandarin, French, English","0, 8, 12, 0",Male,22,No
38335,Yes,Yes,"English, French (France), Spanish (Central American), Arabic (standard)","0, 4, 14, 11",Cisgender Male,18,No
38338,Yes,Yes,"English, Japanese, Canadian French, Spanish","0, 0, 11, 3",Female,20,No
38344,Yes,Yes,"English, Mandarin, European French","3, 0, 9",she/her,18,No
38347,Yes,No,"English, Vietnamese, German","10, 0, 21",female,21,No
37996,Yes,No,"Mandarin, Cantonese, English","5, 3, 9",Female,19,No
37018,Yes,Yes,"english, mandarin","0, 0",female,18,No
38353,Yes,Yes,"English, French","0, 12",Male,19,No
27988,Yes,Yes,"Hungarian, English, French, Japanese","0, 2, 5, 18",male,20,No
38359,No,No,"Korean, English, Japanese","0, 12, 16",female,20,No
38365,No,No,"Japanese, English","0, 13",Woman,21,No
38368,Yes,Yes,"English, French, Korean, Spanish","0, 8, 0, 16",Female.,18 years old.,No
38371,Yes,Yes,"English, Japanese, Arabic","0, 0, 0",Male,18,NA
38377,Yes,Yes,"English, Urdu, Punjabi","0, 0, 0",Female,22,No
37924,Yes,No,"English, Tagalog, French, Arabic, Hindi, Punjabi","1, 1, 10, 10, 7, 7",Heterosexual,18,No
38395,Yes,Yes,"English, Punjabi","8, 4",male,19,No
38392,Yes,No,"English, Mandarin, Cantonese","10, 0, 0",Male,21,No
